Class;Method1;Method2;Type;Param1;Param2;Cloned text;Legit?
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setDoc(XContentBuilder source);UpdateRequestBuilder setDoc(byte[] source, int offset, int length, XContentType xContentType);Whole;;;Sets the doc to use for updates when a script is not specified.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setDoc(Map source);UpdateRequestBuilder setDoc(Map source, XContentType contentType);Whole;;;Sets the doc to use for updates when a script is not specified.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setDoc(Map source);UpdateRequestBuilder setDoc(String source, XContentType xContentType);Whole;;;Sets the doc to use for updates when a script is not specified.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setDoc(Map source);UpdateRequestBuilder setDoc(byte[] source, XContentType xContentType);Whole;;;Sets the doc to use for updates when a script is not specified.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setDoc(Map source);UpdateRequestBuilder setDoc(byte[] source, int offset, int length, XContentType xContentType);Whole;;;Sets the doc to use for updates when a script is not specified.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setDoc(Map source, XContentType contentType);UpdateRequestBuilder setDoc(String source, XContentType xContentType);Whole;;;Sets the doc to use for updates when a script is not specified.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setDoc(Map source, XContentType contentType);UpdateRequestBuilder setDoc(byte[] source, XContentType xContentType);Whole;;;Sets the doc to use for updates when a script is not specified.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setDoc(Map source, XContentType contentType);UpdateRequestBuilder setDoc(byte[] source, int offset, int length, XContentType xContentType);Whole;;;Sets the doc to use for updates when a script is not specified.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setDoc(String source, XContentType xContentType);UpdateRequestBuilder setDoc(byte[] source, XContentType xContentType);Whole;;;Sets the doc to use for updates when a script is not specified.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setDoc(String source, XContentType xContentType);UpdateRequestBuilder setDoc(byte[] source, int offset, int length, XContentType xContentType);Whole;;;Sets the doc to use for updates when a script is not specified.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setDoc(byte[] source, XContentType xContentType);UpdateRequestBuilder setDoc(byte[] source, int offset, int length, XContentType xContentType);Whole;;;Sets the doc to use for updates when a script is not specified.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setDoc(Object source);UpdateRequestBuilder setDoc(XContentType xContentType, Object source);Whole;;;Sets the doc to use for updates when a script is not specified, the doc provided is a field and value pairs.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setUpsert(XContentBuilder source);UpdateRequestBuilder setUpsert(Map source);Whole;;;Sets the doc source of the update request to be used when the document does not exists.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setUpsert(XContentBuilder source);UpdateRequestBuilder setUpsert(Map source, XContentType contentType);Whole;;;Sets the doc source of the update request to be used when the document does not exists.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setUpsert(XContentBuilder source);UpdateRequestBuilder setUpsert(String source, XContentType xContentType);Whole;;;Sets the doc source of the update request to be used when the document does not exists.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setUpsert(XContentBuilder source);UpdateRequestBuilder setUpsert(byte[] source, XContentType xContentType);Whole;;;Sets the doc source of the update request to be used when the document does not exists.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setUpsert(XContentBuilder source);UpdateRequestBuilder setUpsert(byte[] source, int offset, int length, XContentType xContentType);Whole;;;Sets the doc source of the update request to be used when the document does not exists.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setUpsert(Map source);UpdateRequestBuilder setUpsert(Map source, XContentType contentType);Whole;;;Sets the doc source of the update request to be used when the document does not exists.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setUpsert(Map source);UpdateRequestBuilder setUpsert(String source, XContentType xContentType);Whole;;;Sets the doc source of the update request to be used when the document does not exists.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setUpsert(Map source);UpdateRequestBuilder setUpsert(byte[] source, XContentType xContentType);Whole;;;Sets the doc source of the update request to be used when the document does not exists.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setUpsert(Map source);UpdateRequestBuilder setUpsert(byte[] source, int offset, int length, XContentType xContentType);Whole;;;Sets the doc source of the update request to be used when the document does not exists.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setUpsert(Map source, XContentType contentType);UpdateRequestBuilder setUpsert(String source, XContentType xContentType);Whole;;;Sets the doc source of the update request to be used when the document does not exists.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setUpsert(Map source, XContentType contentType);UpdateRequestBuilder setUpsert(byte[] source, XContentType xContentType);Whole;;;Sets the doc source of the update request to be used when the document does not exists.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setUpsert(Map source, XContentType contentType);UpdateRequestBuilder setUpsert(byte[] source, int offset, int length, XContentType xContentType);Whole;;;Sets the doc source of the update request to be used when the document does not exists.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setUpsert(String source, XContentType xContentType);UpdateRequestBuilder setUpsert(byte[] source, XContentType xContentType);Whole;;;Sets the doc source of the update request to be used when the document does not exists.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setUpsert(String source, XContentType xContentType);UpdateRequestBuilder setUpsert(byte[] source, int offset, int length, XContentType xContentType);Whole;;;Sets the doc source of the update request to be used when the document does not exists.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setUpsert(byte[] source, XContentType xContentType);UpdateRequestBuilder setUpsert(byte[] source, int offset, int length, XContentType xContentType);Whole;;;Sets the doc source of the update request to be used when the document does not exists.    ;false
org.elasticsearch.action.update.UpdateRequestBuilder;UpdateRequestBuilder setUpsert(Object source);UpdateRequestBuilder setUpsert(XContentType xContentType, Object source);Whole;;;Sets the doc source of the update request to be used when the document does not exists. The doc includes field and value pairs.    ;false
org.elasticsearch.action.update.UpdateRequest;UpdateRequest routing(String routing);String routing();Whole;;;Controls the shard routing of the request. Using this value to hash the shard and not the id.    ;false
org.elasticsearch.action.update.UpdateRequest;UpdateRequest script(Script script);UpdateRequest script(String script, String scriptLang, ScriptType scriptType, Map scriptParams);Free text;;;The script to execute. Note, make sure not to send different script each times and instead use script params if possible with the same (automatically compiled) script. ;true
org.elasticsearch.action.update.UpdateRequest;String scriptString();ScriptType scriptType();Whole;;;@deprecated Use {@link #script()} instead    ;false
org.elasticsearch.action.update.UpdateRequest;String scriptString();Map scriptParams();Whole;;;@deprecated Use {@link #script()} instead    ;false
org.elasticsearch.action.update.UpdateRequest;String scriptString();String scriptLang();Whole;;;@deprecated Use {@link #script()} instead    ;false
org.elasticsearch.action.update.UpdateRequest;ScriptType scriptType();Map scriptParams();Whole;;;@deprecated Use {@link #script()} instead    ;false
org.elasticsearch.action.update.UpdateRequest;ScriptType scriptType();String scriptLang();Whole;;;@deprecated Use {@link #script()} instead    ;false
org.elasticsearch.action.update.UpdateRequest;Map scriptParams();String scriptLang();Whole;;;@deprecated Use {@link #script()} instead    ;false
org.elasticsearch.action.update.UpdateRequest;UpdateRequest script(String script, ScriptType scriptType);UpdateRequest script(String script);Whole;;;The script to execute. Note, make sure not to send different script each times and instead use script params if possible with the same (automatically compiled) script. @deprecated Use {@link #script(Script)} instead    ;false
org.elasticsearch.action.update.UpdateRequest;UpdateRequest script(String script, ScriptType scriptType);UpdateRequest script(String script, ScriptType scriptType, Map scriptParams);Whole;;;The script to execute. Note, make sure not to send different script each times and instead use script params if possible with the same (automatically compiled) script. @deprecated Use {@link #script(Script)} instead    ;false
org.elasticsearch.action.update.UpdateRequest;UpdateRequest script(String script);UpdateRequest script(String script, ScriptType scriptType, Map scriptParams);Whole;;;The script to execute. Note, make sure not to send different script each times and instead use script params if possible with the same (automatically compiled) script. @deprecated Use {@link #script(Script)} instead    ;false
org.elasticsearch.action.update.UpdateRequest;UpdateRequest doc(IndexRequest doc);UpdateRequest doc(XContentBuilder source);Whole;;;Sets the doc to use for updates when a script is not specified.    ;false
org.elasticsearch.action.update.UpdateRequest;UpdateRequest doc(IndexRequest doc);UpdateRequest doc(Map source);Whole;;;Sets the doc to use for updates when a script is not specified.    ;false
org.elasticsearch.action.update.UpdateRequest;UpdateRequest doc(IndexRequest doc);UpdateRequest doc(Map source, XContentType contentType);Whole;;;Sets the doc to use for updates when a script is not specified.    ;false
org.elasticsearch.action.update.UpdateRequest;UpdateRequest doc(IndexRequest doc);UpdateRequest doc(String source, XContentType xContentType);Whole;;;Sets the doc to use for updates when a script is not specified.    ;false
org.elasticsearch.action.update.UpdateRequest;UpdateRequest doc(IndexRequest doc);UpdateRequest doc(byte[] source, XContentType xContentType);Whole;;;Sets the doc to use for updates when a script is not specified.    ;false
org.elasticsearch.action.update.UpdateRequest;UpdateRequest doc(IndexRequest doc);UpdateRequest doc(byte[] source, int offset, int length, XContentType xContentType);Whole;;;Sets the doc to use for updates when a script is not specified.    ;false
org.elasticsearch.action.update.UpdateRequest;UpdateRequest doc(XContentBuilder source);UpdateRequest doc(Map source);Whole;;;Sets the doc to use for updates when a script is not specified.    ;false
